order_id,seller_id,store_id,status,total_amount,reservation_id,created_at
ORD017439,SELLER051,WH008,CONFIRMED,1041.90,RSV010142,2026-03-04 18:21:03
ORD017440,SELLER085,WH011,CONFIRMED,2413.71,RSV019790,2026-03-04 18:21:20
ORD017441,SELLER106,WH022,PENDING,2323.95,RSV004255,2026-03-04 18:21:37
ORD017442,SELLER019,WH007,CONFIRMED,1262.76,RSV011410,2026-03-04 18:21:54
ORD017443,SELLER091,WH001,CONFIRMED,2574.16,,2026-03-04 18:22:11
ORD017444,SELLER010,WH012,CONFIRMED,1327.15,,2026-03-04 18:22:28
ORD017445,SELLER027,WH029,PENDING,866.16,RSV009138,2026-03-04 18:22:45
ORD017446,SELLER068,WH007,PENDING,2789.26,RSV013520,2026-03-04 18:23:02
ORD017447,SELLER078,WH029,CONFIRMED,541.37,,2026-03-04 18:23:19
ORD017448,SELLER105,WH025,CONFIRMED,3078.56,RSV004264,2026-03-04 18:23:36
ORD017449,SELLER066,WH015,CANCELLED,2190.90,RSV018026,2026-03-04 18:23:53
ORD017450,SELLER003,WH018,CONFIRMED,300.96,RSV014280,2026-03-04 18:24:10
ORD017451,SELLER010,WH014,CONFIRMED,1177.62,RSV009038,2026-03-04 18:24:27
ORD017452,SELLER008,WH009,CONFIRMED,1952.48,,2026-03-04 18:24:44
ORD017453,SELLER034,WH020,CONFIRMED,1255.39,,2026-03-04 18:25:01
ORD017454,SELLER117,WH008,PENDING,2035.38,RSV007322,2026-03-04 18:25:18
ORD017455,SELLER030,WH001,PENDING,100.39,,2026-03-04 18:25:35
ORD017456,SELLER012,WH020,CONFIRMED,2484.62,RSV006868,2026-03-04 18:25:52
ORD017457,SELLER078,WH013,CONFIRMED,3173.58,RSV019455,2026-03-04 18:26:09
ORD017458,SELLER074,WH019,CONFIRMED,2904.38,RSV000172,2026-03-04 18:26:26
ORD017459,SELLER079,WH011,CONFIRMED,2836.45,,2026-03-04 18:26:43
ORD017460,SELLER066,WH024,PENDING,3161.75,,2026-03-04 18:27:00
ORD017461,SELLER109,WH025,CONFIRMED,765.44,RSV013251,2026-03-04 18:27:17
ORD017462,SELLER009,WH009,CONFIRMED,3147.43,RSV014749,2026-03-04 18:27:34
ORD017463,SELLER012,WH018,PENDING,1571.90,RSV007922,2026-03-04 18:27:51
ORD017464,SELLER018,WH019,CONFIRMED,2703.52,RSV004519,2026-03-04 18:28:08
ORD017465,SELLER099,WH024,CONFIRMED,350.68,RSV010480,2026-03-04 18:28:25
ORD017466,SELLER064,WH008,CONFIRMED,2507.65,RSV016415,2026-03-04 18:28:42
ORD017467,SELLER060,WH004,CONFIRMED,995.40,RSV003714,2026-03-04 18:28:59
ORD017468,SELLER009,WH029,CONFIRMED,427.18,,2026-03-04 18:29:16
ORD017469,SELLER013,WH006,PENDING,2556.27,RSV001607,2026-03-04 18:29:33
ORD017470,SELLER092,WH016,CONFIRMED,2172.26,,2026-03-04 18:29:50
ORD017471,SELLER025,WH023,CONFIRMED,2253.73,,2026-03-04 18:30:07
ORD017472,SELLER020,WH010,PENDING,593.88,,2026-03-04 18:30:24
ORD017473,SELLER105,WH011,CONFIRMED,208.66,RSV008060,2026-03-04 18:30:41
ORD017474,SELLER115,WH007,CONFIRMED,1636.59,RSV006224,2026-03-04 18:30:58
ORD017475,SELLER018,WH021,CONFIRMED,1151.22,RSV012193,2026-03-04 18:31:15
ORD017476,SELLER092,WH018,CONFIRMED,2998.42,,2026-03-04 18:31:32
ORD017477,SELLER091,WH014,CONFIRMED,2281.39,,2026-03-04 18:31:49
ORD017478,SELLER030,WH004,CONFIRMED,672.58,RSV002284,2026-03-04 18:32:06
ORD017479,SELLER083,WH017,CONFIRMED,2886.15,RSV001627,2026-03-04 18:32:23
ORD017480,SELLER030,WH015,PENDING,2389.33,RSV015387,2026-03-04 18:32:40
ORD017481,SELLER013,WH018,CONFIRMED,1536.15,,2026-03-04 18:32:57
ORD017482,SELLER083,WH027,CONFIRMED,1997.17,RSV009413,2026-03-04 18:33:14
ORD017483,SELLER042,WH001,CONFIRMED,750.56,RSV013584,2026-03-04 18:33:31
ORD017484,SELLER021,WH030,CONFIRMED,2724.83,,2026-03-04 18:33:48
ORD017485,SELLER026,WH018,CONFIRMED,2144.09,RSV007203,2026-03-04 18:34:05
ORD017486,SELLER032,WH025,CONFIRMED,2540.93,RSV009013,2026-03-04 18:34:22
ORD017487,SELLER005,WH030,CONFIRMED,1130.69,,2026-03-04 18:34:39
ORD017488,SELLER025,WH005,CONFIRMED,283.87,,2026-03-04 18:34:56
ORD017489,SELLER061,WH015,CONFIRMED,1585.57,,2026-03-04 18:35:13
ORD017490,SELLER105,WH013,CONFIRMED,1248.62,RSV010506,2026-03-04 18:35:30
ORD017491,SELLER036,WH025,PENDING,2071.67,,2026-03-04 18:35:47
ORD017492,SELLER116,WH002,CONFIRMED,3007.87,,2026-03-04 18:36:04
ORD017493,SELLER047,WH003,CONFIRMED,1239.43,RSV013786,2026-03-04 18:36:21
ORD017494,SELLER086,WH013,CANCELLED,148.10,,2026-03-04 18:36:38
ORD017495,SELLER051,WH013,CONFIRMED,933.84,RSV008979,2026-03-04 18:36:55
ORD017496,SELLER004,WH005,CANCELLED,2721.33,RSV016008,2026-03-04 18:37:12
ORD017497,SELLER010,WH009,PENDING,727.17,RSV012351,2026-03-04 18:37:29
ORD017498,SELLER064,WH002,CONFIRMED,673.83,RSV015243,2026-03-04 18:37:46
ORD017499,SELLER082,WH013,CONFIRMED,2060.45,RSV017532,2026-03-04 18:38:03
ORD017500,SELLER025,WH023,CONFIRMED,2270.82,RSV000971,2026-03-04 18:38:20
ORD017501,SELLER081,WH017,CONFIRMED,2922.26,RSV012163,2026-03-04 18:38:37
ORD017502,SELLER117,WH023,CONFIRMED,431.54,RSV016892,2026-03-04 18:38:54
ORD017503,SELLER028,WH017,CONFIRMED,613.61,RSV013549,2026-03-04 18:39:11
ORD017504,SELLER009,WH024,CONFIRMED,1659.68,RSV007441,2026-03-04 18:39:28
ORD017505,SELLER019,WH005,CONFIRMED,1587.66,,2026-03-04 18:39:45
ORD017506,SELLER117,WH010,CONFIRMED,2102.96,RSV000333,2026-03-04 18:40:02
ORD017507,SELLER049,WH029,CONFIRMED,2000.31,RSV011954,2026-03-04 18:40:19
ORD017508,SELLER029,WH004,PENDING,1391.08,RSV009607,2026-03-04 18:40:36
ORD017509,SELLER054,WH005,CONFIRMED,357.01,RSV011906,2026-03-04 18:40:53
ORD017510,SELLER055,WH007,CONFIRMED,1480.01,,2026-03-04 18:41:10
ORD017511,SELLER094,WH009,PENDING,2200.41,RSV007712,2026-03-04 18:41:27
ORD017512,SELLER104,WH025,CONFIRMED,3021.11,RSV010387,2026-03-04 18:41:44
ORD017513,SELLER088,WH020,PENDING,1889.75,,2026-03-04 18:42:01
ORD017514,SELLER120,WH018,CONFIRMED,3070.13,RSV010444,2026-03-04 18:42:18
ORD017515,SELLER025,WH029,CONFIRMED,251.40,,2026-03-04 18:42:35
ORD017516,SELLER089,WH017,CONFIRMED,1935.82,RSV013762,2026-03-04 18:42:52
ORD017517,SELLER034,WH005,PENDING,898.29,,2026-03-04 18:43:09
ORD017518,SELLER078,WH008,CONFIRMED,1267.46,RSV003854,2026-03-04 18:43:26
ORD017519,SELLER089,WH026,CONFIRMED,482.16,RSV007361,2026-03-04 18:43:43
ORD017520,SELLER041,WH007,CONFIRMED,1646.89,RSV003299,2026-03-04 18:44:00
ORD017521,SELLER101,WH002,PENDING,1543.36,,2026-03-04 18:44:17
ORD017522,SELLER091,WH020,CONFIRMED,1989.84,,2026-03-04 18:44:34
ORD017523,SELLER040,WH003,CONFIRMED,853.90,,2026-03-04 18:44:51
ORD017524,SELLER085,WH015,CONFIRMED,1453.70,,2026-03-04 18:45:08
ORD017525,SELLER045,WH027,PENDING,1199.92,,2026-03-04 18:45:25
ORD017526,SELLER110,WH004,CONFIRMED,1611.77,,2026-03-04 18:45:42
ORD017527,SELLER047,WH029,CONFIRMED,1347.00,RSV006541,2026-03-04 18:45:59
ORD017528,SELLER108,WH021,CONFIRMED,470.27,RSV019756,2026-03-04 18:46:16
ORD017529,SELLER107,WH010,CANCELLED,2607.00,RSV016172,2026-03-04 18:46:33
ORD017530,SELLER072,WH017,CONFIRMED,66.43,,2026-03-04 18:46:50
ORD017531,SELLER118,WH016,CANCELLED,2831.01,,2026-03-04 18:47:07
ORD017532,SELLER064,WH013,CANCELLED,1617.27,RSV009248,2026-03-04 18:47:24
ORD017533,SELLER078,WH015,PENDING,2935.49,RSV001704,2026-03-04 18:47:41
ORD017534,SELLER002,WH022,PENDING,1665.14,,2026-03-04 18:47:58
ORD017535,SELLER024,WH029,PENDING,2492.41,RSV007244,2026-03-04 18:48:15
ORD017536,SELLER120,WH001,CONFIRMED,1064.56,RSV010568,2026-03-04 18:48:32
ORD017537,SELLER048,WH017,CONFIRMED,775.97,RSV012962,2026-03-04 18:48:49
ORD017538,SELLER106,WH001,CONFIRMED,1711.72,,2026-03-04 18:49:06
ORD017539,SELLER017,WH018,CONFIRMED,2438.48,RSV003668,2026-03-04 18:49:23
ORD017540,SELLER039,WH021,CONFIRMED,2440.44,,2026-03-04 18:49:40
ORD017541,SELLER031,WH018,CONFIRMED,292.40,RSV004298,2026-03-04 18:49:57
ORD017542,SELLER063,WH030,CONFIRMED,2231.51,RSV015314,2026-03-04 18:50:14
ORD017543,SELLER035,WH010,CONFIRMED,800.26,,2026-03-04 18:50:31
ORD017544,SELLER095,WH001,CONFIRMED,1162.88,RSV019865,2026-03-04 18:50:48
ORD017545,SELLER042,WH021,CONFIRMED,564.78,,2026-03-04 18:51:05
ORD017546,SELLER053,WH028,CONFIRMED,843.09,,2026-03-04 18:51:22
ORD017547,SELLER036,WH002,CONFIRMED,336.36,,2026-03-04 18:51:39
ORD017548,SELLER116,WH025,CONFIRMED,2916.96,RSV001736,2026-03-04 18:51:56
ORD017549,SELLER076,WH029,CONFIRMED,467.84,RSV002332,2026-03-04 18:52:13
ORD017550,SELLER064,WH010,CONFIRMED,1504.92,,2026-03-04 18:52:30
ORD017551,SELLER020,WH026,CONFIRMED,2602.23,RSV003202,2026-03-04 18:52:47
ORD017552,SELLER013,WH016,CONFIRMED,1084.14,RSV010077,2026-03-04 18:53:04
ORD017553,SELLER048,WH003,CONFIRMED,2203.08,RSV007556,2026-03-04 18:53:21
ORD017554,SELLER107,WH028,CONFIRMED,2561.61,,2026-03-04 18:53:38
ORD017555,SELLER073,WH020,CONFIRMED,687.42,RSV006989,2026-03-04 18:53:55
ORD017556,SELLER081,WH025,CONFIRMED,202.16,RSV015374,2026-03-04 18:54:12
ORD017557,SELLER062,WH016,PENDING,417.11,,2026-03-04 18:54:29
ORD017558,SELLER031,WH016,CONFIRMED,848.50,RSV004977,2026-03-04 18:54:46
ORD017559,SELLER056,WH003,CONFIRMED,2463.05,RSV000556,2026-03-04 18:55:03
ORD017560,SELLER093,WH013,PENDING,1815.13,RSV009210,2026-03-04 18:55:20
ORD017561,SELLER013,WH005,CONFIRMED,1382.48,RSV009329,2026-03-04 18:55:37
ORD017562,SELLER037,WH003,CONFIRMED,2971.67,RSV013328,2026-03-04 18:55:54
ORD017563,SELLER003,WH018,CONFIRMED,2039.16,RSV006533,2026-03-04 18:56:11
ORD017564,SELLER084,WH026,CONFIRMED,1484.59,,2026-03-04 18:56:28
ORD017565,SELLER076,WH019,CONFIRMED,504.36,RSV016726,2026-03-04 18:56:45
ORD017566,SELLER068,WH022,CONFIRMED,2943.49,RSV000765,2026-03-04 18:57:02
ORD017567,SELLER054,WH027,PENDING,1262.53,RSV008235,2026-03-04 18:57:19
ORD017568,SELLER020,WH022,CONFIRMED,1014.16,RSV005790,2026-03-04 18:57:36
ORD017569,SELLER022,WH020,CONFIRMED,914.05,RSV003365,2026-03-04 18:57:53
ORD017570,SELLER053,WH017,CONFIRMED,2166.94,RSV000897,2026-03-04 18:58:10
ORD017571,SELLER049,WH011,PENDING,112.04,RSV006478,2026-03-04 18:58:27
ORD017572,SELLER062,WH015,CONFIRMED,2786.00,RSV003890,2026-03-04 18:58:44
ORD017573,SELLER079,WH026,CONFIRMED,3109.28,RSV018672,2026-03-04 18:59:01
ORD017574,SELLER050,WH022,CONFIRMED,1186.75,RSV003254,2026-03-04 18:59:18
ORD017575,SELLER082,WH001,CONFIRMED,2131.29,RSV000032,2026-03-04 18:59:35
ORD017576,SELLER054,WH022,CONFIRMED,2110.12,RSV018629,2026-03-04 18:59:52
ORD017577,SELLER051,WH020,CONFIRMED,2198.16,,2026-03-04 19:00:09
ORD017578,SELLER111,WH028,CANCELLED,2224.85,,2026-03-04 19:00:26
ORD017579,SELLER100,WH010,PENDING,2548.80,RSV007515,2026-03-04 19:00:43
ORD017580,SELLER109,WH026,CONFIRMED,2013.78,RSV005216,2026-03-04 19:01:00
ORD017581,SELLER108,WH026,CONFIRMED,1854.83,RSV019002,2026-03-04 19:01:17
ORD017582,SELLER052,WH026,CONFIRMED,2540.38,RSV010963,2026-03-04 19:01:34
ORD017583,SELLER021,WH015,CONFIRMED,1744.10,RSV006880,2026-03-04 19:01:51
ORD017584,SELLER089,WH001,CONFIRMED,1440.21,,2026-03-04 19:02:08
ORD017585,SELLER005,WH019,CONFIRMED,2931.12,RSV010954,2026-03-04 19:02:25
ORD017586,SELLER016,WH023,CONFIRMED,2998.46,RSV002551,2026-03-04 19:02:42
ORD017587,SELLER052,WH016,PENDING,2390.90,RSV012309,2026-03-04 19:02:59
ORD017588,SELLER103,WH022,CONFIRMED,715.13,RSV018790,2026-03-04 19:03:16
ORD017589,SELLER008,WH005,CONFIRMED,1604.18,,2026-03-04 19:03:33
ORD017590,SELLER019,WH013,CONFIRMED,2212.26,RSV018976,2026-03-04 19:03:50
ORD017591,SELLER064,WH019,CONFIRMED,1177.46,RSV008855,2026-03-04 19:04:07
ORD017592,SELLER038,WH029,CANCELLED,888.02,RSV008720,2026-03-04 19:04:24
ORD017593,SELLER039,WH024,CONFIRMED,3018.13,RSV014162,2026-03-04 19:04:41
ORD017594,SELLER007,WH030,PENDING,3077.11,,2026-03-04 19:04:58
ORD017595,SELLER112,WH004,PENDING,1455.18,RSV017038,2026-03-04 19:05:15
ORD017596,SELLER017,WH013,CONFIRMED,1649.67,,2026-03-04 19:05:32
ORD017597,SELLER019,WH024,CONFIRMED,471.00,,2026-03-04 19:05:49
ORD017598,SELLER094,WH010,CONFIRMED,3036.24,RSV011222,2026-03-04 19:06:06
ORD017599,SELLER113,WH015,CONFIRMED,280.01,,2026-03-04 19:06:23
ORD017600,SELLER057,WH001,CONFIRMED,2371.92,RSV019648,2026-03-04 19:06:40
ORD017601,SELLER080,WH022,CONFIRMED,2190.74,RSV019946,2026-03-04 19:06:57
ORD017602,SELLER071,WH018,CONFIRMED,2564.28,RSV017660,2026-03-04 19:07:14
ORD017603,SELLER060,WH004,CONFIRMED,948.20,RSV000870,2026-03-04 19:07:31
ORD017604,SELLER088,WH005,CONFIRMED,1889.18,RSV015260,2026-03-04 19:07:48
ORD017605,SELLER061,WH011,PENDING,831.77,RSV017263,2026-03-04 19:08:05
ORD017606,SELLER097,WH022,CONFIRMED,3171.13,RSV007514,2026-03-04 19:08:22
ORD017607,SELLER106,WH011,CANCELLED,2058.18,RSV012899,2026-03-04 19:08:39
ORD017608,SELLER041,WH001,CONFIRMED,1302.29,RSV007929,2026-03-04 19:08:56
ORD017609,SELLER041,WH018,CONFIRMED,370.65,RSV005226,2026-03-04 19:09:13
ORD017610,SELLER119,WH019,CONFIRMED,3186.14,RSV015415,2026-03-04 19:09:30
ORD017611,SELLER113,WH005,CONFIRMED,1538.21,RSV001663,2026-03-04 19:09:47
ORD017612,SELLER066,WH020,CONFIRMED,2312.14,RSV018922,2026-03-04 19:10:04
ORD017613,SELLER105,WH003,CANCELLED,1876.01,,2026-03-04 19:10:21
ORD017614,SELLER088,WH002,PENDING,2171.12,RSV007564,2026-03-04 19:10:38
ORD017615,SELLER113,WH028,CONFIRMED,1227.78,RSV001978,2026-03-04 19:10:55
ORD017616,SELLER084,WH015,CONFIRMED,1039.95,,2026-03-04 19:11:12
ORD017617,SELLER100,WH009,CONFIRMED,2603.43,,2026-03-04 19:11:29
ORD017618,SELLER015,WH004,CONFIRMED,2802.48,RSV012849,2026-03-04 19:11:46
ORD017619,SELLER106,WH014,CONFIRMED,2795.79,RSV008425,2026-03-04 19:12:03
ORD017620,SELLER022,WH025,CONFIRMED,2744.15,RSV015245,2026-03-04 19:12:20
ORD017621,SELLER041,WH027,CONFIRMED,2755.87,RSV016245,2026-03-04 19:12:37
ORD017622,SELLER010,WH015,CONFIRMED,189.81,RSV013468,2026-03-04 19:12:54
ORD017623,SELLER108,WH011,CONFIRMED,2731.80,RSV000155,2026-03-04 19:13:11
ORD017624,SELLER106,WH022,CONFIRMED,2599.44,RSV013159,2026-03-04 19:13:28
ORD017625,SELLER034,WH004,CONFIRMED,2955.32,RSV012527,2026-03-04 19:13:45
ORD017626,SELLER049,WH027,CONFIRMED,3146.73,RSV016626,2026-03-04 19:14:02
ORD017627,SELLER067,WH001,CONFIRMED,171.39,,2026-03-04 19:14:19
ORD017628,SELLER106,WH001,CONFIRMED,1238.66,,2026-03-04 19:14:36
ORD017629,SELLER050,WH001,CONFIRMED,1656.77,RSV019721,2026-03-04 19:14:53
ORD017630,SELLER101,WH025,CONFIRMED,2284.12,RSV012544,2026-03-04 19:15:10
ORD017631,SELLER030,WH013,CONFIRMED,1585.12,RSV008702,2026-03-04 19:15:27
ORD017632,SELLER120,WH002,CONFIRMED,2238.94,RSV001937,2026-03-04 19:15:44
ORD017633,SELLER062,WH028,PENDING,1517.14,,2026-03-04 19:16:01
ORD017634,SELLER061,WH003,CONFIRMED,1003.88,RSV018112,2026-03-04 19:16:18
ORD017635,SELLER010,WH002,CONFIRMED,1690.86,,2026-03-04 19:16:35
ORD017636,SELLER038,WH027,CONFIRMED,169.12,RSV011502,2026-03-04 19:16:52
ORD017637,SELLER082,WH004,CONFIRMED,1542.74,RSV008158,2026-03-04 19:17:09
ORD017638,SELLER048,WH001,CONFIRMED,504.80,RSV005810,2026-03-04 19:17:26
ORD017639,SELLER038,WH011,PENDING,532.45,RSV014637,2026-03-04 19:17:43
ORD017640,SELLER040,WH017,CONFIRMED,1739.45,,2026-03-04 19:18:00
ORD017641,SELLER114,WH015,PENDING,2352.68,,2026-03-04 19:18:17
ORD017642,SELLER024,WH001,CONFIRMED,1449.65,RSV013948,2026-03-04 19:18:34
ORD017643,SELLER023,WH012,CONFIRMED,2175.72,,2026-03-04 19:18:51
ORD017644,SELLER104,WH007,CONFIRMED,652.51,,2026-03-04 19:19:08
ORD017645,SELLER071,WH015,CONFIRMED,1632.37,RSV012525,2026-03-04 19:19:25
ORD017646,SELLER051,WH013,CONFIRMED,658.51,,2026-03-04 19:19:42
ORD017647,SELLER032,WH002,CONFIRMED,2190.14,,2026-03-04 19:19:59
ORD017648,SELLER078,WH019,CONFIRMED,1350.86,RSV011417,2026-03-04 19:20:16
ORD017649,SELLER101,WH002,CONFIRMED,1031.04,RSV019059,2026-03-04 19:20:33
ORD017650,SELLER112,WH012,CONFIRMED,1410.75,RSV000634,2026-03-04 19:20:50
ORD017651,SELLER025,WH002,CONFIRMED,149.77,,2026-03-04 19:21:07
ORD017652,SELLER064,WH027,CONFIRMED,565.29,RSV008013,2026-03-04 19:21:24
ORD017653,SELLER083,WH009,CONFIRMED,2945.87,RSV006488,2026-03-04 19:21:41
ORD017654,SELLER077,WH028,CONFIRMED,1689.99,RSV016704,2026-03-04 19:21:58
ORD017655,SELLER090,WH003,CONFIRMED,173.03,RSV017780,2026-03-04 19:22:15
ORD017656,SELLER083,WH013,CONFIRMED,1394.43,RSV009219,2026-03-04 19:22:32
ORD017657,SELLER091,WH015,CONFIRMED,59.94,RSV010732,2026-03-04 19:22:49
ORD017658,SELLER053,WH027,CONFIRMED,1624.94,RSV016739,2026-03-04 19:23:06
ORD017659,SELLER058,WH004,CONFIRMED,1676.99,RSV003035,2026-03-04 19:23:23
ORD017660,SELLER022,WH011,CONFIRMED,2567.50,,2026-03-04 19:23:40
ORD017661,SELLER050,WH020,CONFIRMED,1574.57,RSV005974,2026-03-04 19:23:57
ORD017662,SELLER034,WH030,CONFIRMED,1022.37,RSV003122,2026-03-04 19:24:14
ORD017663,SELLER085,WH016,CONFIRMED,803.06,,2026-03-04 19:24:31
ORD017664,SELLER016,WH023,CONFIRMED,1075.26,RSV004493,2026-03-04 19:24:48
ORD017665,SELLER070,WH006,CONFIRMED,2888.66,RSV006723,2026-03-04 19:25:05
ORD017666,SELLER075,WH022,CONFIRMED,1188.71,RSV014350,2026-03-04 19:25:22
ORD017667,SELLER106,WH028,CONFIRMED,55.69,RSV009121,2026-03-04 19:25:39
ORD017668,SELLER022,WH022,CONFIRMED,1034.27,RSV010286,2026-03-04 19:25:56
ORD017669,SELLER026,WH002,CONFIRMED,717.87,RSV001744,2026-03-04 19:26:13
ORD017670,SELLER042,WH022,CONFIRMED,950.20,RSV011600,2026-03-04 19:26:30
ORD017671,SELLER117,WH005,CONFIRMED,2714.54,RSV002218,2026-03-04 19:26:47
ORD017672,SELLER010,WH015,CONFIRMED,201.72,RSV005807,2026-03-04 19:27:04
ORD017673,SELLER076,WH008,PENDING,3055.51,RSV018331,2026-03-04 19:27:21
ORD017674,SELLER076,WH022,CONFIRMED,1521.00,,2026-03-04 19:27:38
ORD017675,SELLER033,WH018,CONFIRMED,808.46,RSV003086,2026-03-04 19:27:55
ORD017676,SELLER065,WH007,CONFIRMED,717.10,RSV004529,2026-03-04 19:28:12
ORD017677,SELLER003,WH027,CONFIRMED,2197.82,,2026-03-04 19:28:29
ORD017678,SELLER059,WH013,CONFIRMED,786.31,,2026-03-04 19:28:46
ORD017679,SELLER013,WH021,CONFIRMED,1332.42,RSV013261,2026-03-04 19:29:03
ORD017680,SELLER110,WH014,CONFIRMED,63.07,RSV017728,2026-03-04 19:29:20
ORD017681,SELLER014,WH014,PENDING,2756.01,RSV005105,2026-03-04 19:29:37
ORD017682,SELLER006,WH009,CONFIRMED,130.60,,2026-03-04 19:29:54
ORD017683,SELLER059,WH027,PENDING,3050.55,RSV009621,2026-03-04 19:30:11
ORD017684,SELLER011,WH014,CONFIRMED,882.65,RSV015621,2026-03-04 19:30:28
ORD017685,SELLER081,WH029,PENDING,3027.79,,2026-03-04 19:30:45
ORD017686,SELLER120,WH008,CANCELLED,1904.42,RSV006601,2026-03-04 19:31:02
ORD017687,SELLER111,WH018,PENDING,1034.35,RSV007174,2026-03-04 19:31:19
ORD017688,SELLER016,WH002,CONFIRMED,2125.89,RSV013242,2026-03-04 19:31:36
ORD017689,SELLER016,WH008,CONFIRMED,1030.70,RSV006225,2026-03-04 19:31:53
ORD017690,SELLER018,WH027,PENDING,3108.85,,2026-03-04 19:32:10
ORD017691,SELLER008,WH015,CONFIRMED,1806.81,RSV005461,2026-03-04 19:32:27
ORD017692,SELLER002,WH013,CONFIRMED,3066.73,RSV006447,2026-03-04 19:32:44
ORD017693,SELLER103,WH025,CONFIRMED,225.24,,2026-03-04 19:33:01
ORD017694,SELLER099,WH022,CONFIRMED,333.39,,2026-03-04 19:33:18
ORD017695,SELLER085,WH016,PENDING,2656.57,RSV015085,2026-03-04 19:33:35
ORD017696,SELLER042,WH015,CONFIRMED,701.12,,2026-03-04 19:33:52
ORD017697,SELLER046,WH001,CONFIRMED,177.83,RSV017514,2026-03-04 19:34:09
ORD017698,SELLER003,WH018,CONFIRMED,374.10,RSV010786,2026-03-04 19:34:26
ORD017699,SELLER107,WH007,CONFIRMED,854.53,,2026-03-04 19:34:43
ORD017700,SELLER073,WH008,CONFIRMED,3078.56,RSV017408,2026-03-04 19:35:00
ORD017701,SELLER095,WH009,CONFIRMED,975.22,RSV008867,2026-03-04 19:35:17
ORD017702,SELLER041,WH019,CONFIRMED,3024.48,,2026-03-04 19:35:34
ORD017703,SELLER111,WH018,CONFIRMED,527.18,RSV013414,2026-03-04 19:35:51
ORD017704,SELLER005,WH010,CONFIRMED,659.86,RSV014800,2026-03-04 19:36:08
ORD017705,SELLER034,WH024,CONFIRMED,1276.68,RSV011574,2026-03-04 19:36:25
ORD017706,SELLER106,WH020,CONFIRMED,558.16,RSV004082,2026-03-04 19:36:42
ORD017707,SELLER015,WH018,PENDING,211.68,,2026-03-04 19:36:59
ORD017708,SELLER025,WH008,CONFIRMED,1549.41,RSV004985,2026-03-04 19:37:16
ORD017709,SELLER014,WH014,PENDING,369.65,RSV005122,2026-03-04 19:37:33
ORD017710,SELLER093,WH011,CONFIRMED,2823.93,RSV000061,2026-03-04 19:37:50
ORD017711,SELLER037,WH005,CONFIRMED,2886.23,RSV014937,2026-03-04 19:38:07
ORD017712,SELLER118,WH003,CANCELLED,295.76,RSV016272,2026-03-04 19:38:24
ORD017713,SELLER111,WH021,CONFIRMED,1686.66,RSV018899,2026-03-04 19:38:41
ORD017714,SELLER071,WH014,CONFIRMED,311.05,RSV010051,2026-03-04 19:38:58
ORD017715,SELLER013,WH013,CONFIRMED,1307.45,,2026-03-04 19:39:15
ORD017716,SELLER044,WH003,CONFIRMED,587.91,RSV006433,2026-03-04 19:39:32
ORD017717,SELLER004,WH017,PENDING,433.50,RSV000192,2026-03-04 19:39:49
ORD017718,SELLER052,WH025,CONFIRMED,323.70,RSV019153,2026-03-04 19:40:06
ORD017719,SELLER083,WH004,CONFIRMED,2811.22,RSV004266,2026-03-04 19:40:23
ORD017720,SELLER117,WH025,CONFIRMED,700.88,,2026-03-04 19:40:40
ORD017721,SELLER055,WH015,CONFIRMED,2352.63,,2026-03-04 19:40:57
ORD017722,SELLER080,WH003,CONFIRMED,1109.62,,2026-03-04 19:41:14
ORD017723,SELLER041,WH020,CONFIRMED,2608.01,,2026-03-04 19:41:31
ORD017724,SELLER082,WH008,CONFIRMED,1401.07,,2026-03-04 19:41:48
ORD017725,SELLER014,WH030,CONFIRMED,191.45,RSV002929,2026-03-04 19:42:05
ORD017726,SELLER064,WH011,CONFIRMED,428.11,,2026-03-04 19:42:22
ORD017727,SELLER100,WH027,CONFIRMED,41.00,,2026-03-04 19:42:39
ORD017728,SELLER108,WH009,PENDING,585.39,,2026-03-04 19:42:56
ORD017729,SELLER042,WH020,CONFIRMED,1748.79,,2026-03-04 19:43:13
ORD017730,SELLER117,WH013,CONFIRMED,292.40,RSV019976,2026-03-04 19:43:30
ORD017731,SELLER102,WH009,PENDING,2509.38,RSV010666,2026-03-04 19:43:47
ORD017732,SELLER052,WH025,CONFIRMED,573.14,,2026-03-04 19:44:04
ORD017733,SELLER004,WH010,CONFIRMED,3001.13,RSV004534,2026-03-04 19:44:21
ORD017734,SELLER102,WH005,CANCELLED,1509.11,RSV000568,2026-03-04 19:44:38
ORD017735,SELLER058,WH001,CONFIRMED,1533.94,RSV000870,2026-03-04 19:44:55
ORD017736,SELLER075,WH028,CONFIRMED,1251.50,RSV017602,2026-03-04 19:45:12
ORD017737,SELLER041,WH025,CONFIRMED,960.28,RSV006937,2026-03-04 19:45:29
ORD017738,SELLER097,WH017,PENDING,1377.95,,2026-03-04 19:45:46
ORD017739,SELLER038,WH008,CONFIRMED,2102.68,RSV008807,2026-03-04 19:46:03
ORD017740,SELLER029,WH020,CONFIRMED,2029.13,RSV016477,2026-03-04 19:46:20
ORD017741,SELLER111,WH030,CONFIRMED,2545.59,RSV016387,2026-03-04 19:46:37
ORD017742,SELLER102,WH004,CONFIRMED,2588.60,RSV014064,2026-03-04 19:46:54
ORD017743,SELLER042,WH017,PENDING,3085.39,RSV002139,2026-03-04 19:47:11
ORD017744,SELLER060,WH025,CONFIRMED,2931.58,RSV004878,2026-03-04 19:47:28
